Record ID,Business Name,Address,License Type,License Category,Expiration Date,Neighborhood,Council District,ZIP Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
BUS2021-00044,H & L CONVENIENCE STORE INC,3401 Grand River Ave,Restaurant License,FoodServices,2025-05-31,North Corktown,6.0,48208,3401,WEST,Grand River,Ave,06000894.,43611,-83.0717955,42.341301,608,-9247509.97434296,5212242.58163958
BUS2021-00049,"JEFFERSON EXPRESS, INC",14900 E Jefferson Ave,Gas Station License,GasStation,2025-08-31,Jefferson Chalmers,4.0,48215,14900,E,Jefferson,Ave,21000320-4,335403,-82.9388475,42.374673,609,-9232710.27068097,5217269.92621682
BUS2021-00060,"FRITZ ENTERPRISES, INC.",7777 W Chicago St,Second Hand Store License,SecondHandSales,2025-10-31,Midwest,6.0,48204,7777,W,Chicago,St,16004795.003L,216308,-83.1480705,42.365925,610,-9256000.86850321,5215951.82037091
BUS2021-00077,"DETROIT ENTERTAINMENT, LLC",2901 Grand River Ave,Retailer License,Retail,2025-08-31,North Corktown,6.0,48201,2901,WEST,Grand River,Ave,06000876-81,46883,-83.067624,42.339546,611,-9247045.60508711,5211978.27250336
BUS2021-00112,DISCOUNT AUTO CLINIC LLC,7125 Tireman St,Second Hand Store License,SecondHandSales,2025-10-31,Midwest,6.0,48204,7125,,Tireman,St,18004812-3,215899,-83.14137,42.351795,612,-9255254.97225515,5213823.1686994
BUS2021-00158,,220 W Congress St,Restaurant License,FoodServices,2025-05-31,Downtown,6.0,48226,220,W,Congress,St,02000162.001,27598,-83.048688,42.329259,613,-9244937.65920945,5210429.16265949
BUS2021-00196,TEMPLE PLAZA INC,575 Bellevue St,Restaurant MLCC License,FoodServices,2025-05-31,Islandview,5.0,48207,575,,Bellevue,St,15013291.002L,328287,-83.0080485,42.347367,614,-9240413.69076336,5213156.19927157
BUS2021-00197,"TEMPLE PLAZA, INC.",743 Beaubien St,Restaurant MLCC License,FoodServices,2025-05-31,Downtown,5.0,48226,743,,Beaubien,St,01000152.,542050,-83.042046,42.333723,615,-9244198.2751516,5211101.36118309
BUS2021-00226,EIGHT MILE & TELEGRAPH MINI MART,22645 W Eight Mile,Gas Station License,GasStation,2025-08-31,Berg-Lahser,1.0,48219,22645,W,Eight Mile,,22019031.007,105462,-83.267541,42.442776,616,-9269300.26372803,5227537.63829058
BUS2021-00228,ON TIME AUTO 1 LLC,14601 Joy Rd,Second Hand Store License,SecondHandSales,2025-10-31,Fiskhorn,7.0,48228,14601,,Joy,Rd,22002191-6,351571,-83.18745,42.358005,617,-9260384.5743909,5214758.63181607
BUS2021-00268,"2540 RP, LLC",2540 Rosa Parks Blvd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,North Corktown,6.0,48216,2540,,Rosa Parks,Blvd,08000640-2,42486,-83.073033,42.33438,618,-9247647.73221281,5211200.29765472
BUS2020-00207,"15140 EXPRESS, INC",15140 Greenfield Rd,Gas Station License,GasStation,2025-08-31,Hubbell-Lyndon,1.0,48227,15140,,Greenfield,Rd,22010757.004L,143104,-83.198097,42.401196,619,-9261569.79300938,5221267.40473722
BUS2020-00213,GREAT LAKES AUTO SALES & PARTS LLC,9910 Freeland St,Second Hand Store License,SecondHandSales,2025-10-31,Plymouth-Hubbell,7.0,48227,9910,,Freeland,St,22035438.002,540719,-83.18349,42.36831,620,-9259943.74920737,5216311.16230248
BUS2020-00225,STEEN'S PARTY SHOP LLC,9365 Van Dyke St,Gas Station License,GasStation,2025-08-31,Airport Sub,3.0,48213,9365,,Van Dyke,St,15005577-83,319273,-83.0233395,42.398352,621,-9242115.87709708,5220838.68349411
BUS2021-00003,6 MILE I-75 ONE STOP INC,1640 E McNichols Rd,Gas Station License,GasStation,2025-08-31,North Campau,3.0,48203,1640,E,McNichols,Rd,09006633-42,271596,-83.0861235,42.417846,622,-9249104.96000704,5223777.71341074
BUS2021-00012,VICKI'S BAR-B-Q,3845 W Warren Ave,Restaurant License,FoodServices,2025-05-31,Chadsey Condon,6.0,48208,3845,W,Warren,Ave,14001111.001,154416,-83.1049695,42.344586,623,-9251202.88713053,5212737.3339544
BUS2021-00034,DNA Distribution LLC,9818 Grinnell Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Airport Sub,3.0,48213,9818,,Grinnell,Ave,19003409-15,202952,-83.0045115,42.401061,624,-9240019.95372442,5221247.05360599
BUS2021-00092,"SECOND BEST HOLDINGS, LLC",42 Watson St,Restaurant MLCC License,FoodServices,2025-05-31,Brush Park,6.0,48201,42,,Watson,St,01000752.,329443,-83.0552535,42.344964,625,-9245668.52732625,5212794.26601621
BUS2021-00123,CHENE CENTER LIQUOR INC,550 Chene St,Retailer License,Retail,2025-08-31,Elmwood Park,5.0,48207,550,,Chene,St,11000122-24,248912,-83.023776,42.340428,626,-9242164.46805481,5212111.10386508
BUS2021-00143,"JCD DETROIT , INC",2200 W Lafayette Blvd,Restaurant MLCC License,FoodServices,2026-05-31,Hubbard Richard,6.0,48216,2200,W,Lafayette,Blvd,10000072-3,245002,-83.071467,42.321861,627,-9247473.40589023,5209315.26126434
BUS2021-00155,URBAN MEDICAL FARMS LLC,9700 E 8 Mile Rd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Conner Creek,3.0,48234,9700,E,8 Mile,Rd,17005738.005L,269433,-83.015973,42.446736,628,-9241295.84206815,5228135.02035242
BUS2021-00212,"ONE TOUCH AUTO SALES & SERVICES,  INC.",20000 Hoover St,Second Hand Store License,SecondHandSales,2025-10-31,Conner Creek,3.0,48205,20000,,Hoover,St,21036349-54,538966,-83.0045925,42.443874,629,-9240028.97060318,5227703.2722607
BUS2021-00224,VAN DEN BOSS INC,7800 Michigan Ave,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Claytown,6.0,48210,7800,,Michigan,Ave,20004746.,217062,-83.138958,42.331383,630,-9254986.46964336,5210748.99310432
BUS2021-00240,"LODGE FUEL, LLC",20251 James Couzens Fwy,Gas Station License,GasStation,2025-08-31,San Bernardo,2.0,48235,20251,,James Couzens,Fwy,22050419.002,69369,-83.199933,42.441516,631,-9261774.17559448,5227347.57009832
BUS2021-00246,EVERGREEN FISH EXPRESS LLC,6540 Evergreen Rd,Restaurant License,FoodServices,2026-05-31,Warrendale,7.0,48228,6540,,Evergreen,Rd,22094976-8,215371,-83.2350555,42.339276,632,-9265683.99440986,5211937.61021409
BUS2021-00254,GIOVANNIS USED CARS INC.,5842 Tireman St,Second Hand Store License,SecondHandSales,2025-10-31,Midwest,6.0,48204,5842,,Tireman,St,16002125-7,546266,-83.129526,42.35229,633,-9253936.5042062,5213897.73120977
BUS2021-00255,SIX DEVELOPMENT LLC,660 Woodward Ave,Restaurant License,FoodServices,2025-05-31,Downtown,6.0,48226,660,,Woodward,Ave,01004105.,348114,-83.0452815,42.330924,634,-9244558.44936406,5210679.87628833
BUS2021-00270,GLOBAL AUTO TRADE LLC,10614 Joy Rd,Second Hand Store License,SecondHandSales,2025-10-31,Barton-McFarland,7.0,48204,10614,,Joy,Rd,18005187.,536788,-83.165688,42.358959,635,-9257962.03963226,5214902.34883413
BUS2022-00003,SATIVA ROSE LLC,5730 E 8 Mile Rd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Farwell,3.0,48234,5730,E,8 Mile,Rd,13009087.001,548011,-83.045709,42.447402,636,-9244606.03844638,5228235.49286324
BUS2022-00006,HOOKAH QUE INC,18712 W Warren Ave,Retailer License,Retail,2025-08-31,Warrendale,7.0,48228,18712,W,Warren,Ave,22000690-1,352617,-83.2234905,42.343533,637,-9264396.58449884,5212578.73930143
BUS2022-00023,BUCKMACK LLC,15837 Mack Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Morningside,4.0,48224,15837,,Mack,Ave,21001445-6,546718,-82.936728,42.389658,638,-9232474.32902024,5219528.21940902
BUS2022-00027,CHARMINAR BIRYANI EXPRESS LLC,111 W Warren Ave,Restaurant License,FoodServices,2025-05-31,Midtown,6.0,48201,111,W,Warren,Ave,02002128.,347765,-83.06622,42.355854,639,-9246889.31252204,5214434.59862047
BUS2022-00031,SWEET WATER TAVERN,400 E Congress St,Restaurant MLCC License,FoodServices,2025-05-31,Downtown,5.0,48226,400,E,Congress,St,01000125-35,3532,-83.041713,42.331662,640,-9244161.20576117,5210791.00553306
BUS2022-00045,DETROIT ROLLER WHEELS,16611 Schoolcraft St,Restaurant License,FoodServices,2026-05-31,Schoolcraft Southfield,1.0,48227,16611,,Schoolcraft,St,22008765-72,137084,-83.2108275,42.386526,641,-9262986.94578693,5219056.17123026
BUS2022-00052,AUTOMOTIVE GROUP LLC,22231 Grand River Ave,Second Hand Store License,SecondHandSales,2025-10-31,Oak Grove District 1,1.0,48219,22231,WEST,Grand River,Ave,22007492-3,535971,-83.2605525,42.417072,642,-9268522.30746662,5223661.00321076
BUS2022-00054,DNA DISTRIBUTION,9818 Grinnell Ave,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Airport Sub,3.0,48213,9818,,Grinnell,Ave,19003409-15,202952,-83.0045115,42.401061,643,-9240019.95372442,5221247.05360599
BUS2021-00006,HAPPY FOUR RESTAURANT,1444 W Fort St,Retailer License,Retail,2025-08-31,Corktown,6.0,48216,1444,W,Fort,St,06000014-5,35657,-83.0613735,42.325182,644,-9246349.80260991,5209815.28108952
BUS2021-00014,COLISEUM DETROIT LLC,11300 E Eight Mile,Business Location License,SexuallyOriented,2025-05-31,Conner Creek,3.0,48205,11300,E,Eight Mile, ,17005735.003,266644,-83.009952,42.44751,645,-9240625.58741408,5228251.78580348
BUS2021-00122,GLOBAL TREE COMPANY,12934 Evergreen Rd,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Schoolcraft Southfield,1.0,48223,12934,,Evergreen,Rd,22095488.004,351086,-83.2359915,42.383304,646,-9265788.18945325,5218570.58302394
BUS2021-00165,,15800 Joy Rd,Gas Station License,GasStation,2026-08-31,Joy Community,7.0,48228,15800,,Joy,Rd,22003043.002L,216141,-83.201274,42.3585,647,-9261923.45503163,5214833.2016946
BUS2021-00167,BARAKAT OIL LLC,18111 W Eight Mile,Gas Station License,GasStation,2025-08-31,O'Hair Park,1.0,48219,18111,W,Eight Mile,,22018876-81,535759,-83.22066,42.44382,648,-9264081.49468015,5227695.12625987
BUS2021-00207,"EL BOSQUE, INC.",6705 W Lafayette Blvd,Hall License,TheatreHallStadiumArena,2026-05-31,Central Southwest,6.0,48209,6705,W,Lafayette,Blvd,18008245.,349710,-83.110041,42.306264,649,-9251767.44392809,5206967.28262967
BUS2021-00208,SEASONS MARKET LLC,4125 2nd Ave,Restaurant License,FoodServices,2025-05-31,Midtown,6.0,48201,4125,,2nd,Ave,04000829.,539654,-83.0657025,42.349077,650,-9246831.70468555,5213413.7631974
BUS2021-00239,"ARMIN, INC.",22311 W 8 Mile Rd,Hall License,TheatreHallStadiumArena,2026-05-31,Berg-Lahser,1.0,48219,22311,W,8 Mile,Rd,22019030.005,105465,-83.261862,42.442569,651,-9268668.08033981,5227506.41253946
BUS2021-00266,"DUNCO HOLDING COL, L.L.C.",267 Joseph Campau St,Restaurant MLCC License,FoodServices,2025-05-31,Rivertown,5.0,48207,267,,Joseph Campau,St,11002860.,239709,-83.0191095,42.338187,652,-9241644.99565102,5211773.60741961
BUS2021-00269,"Racine & Associates, P.C.",535 Monroe St,Restaurant MLCC License,FoodServices,2025-05-31,Greektown,5.0,48226,535,,Monroe,St,03000195.,52972,-83.0420505,42.335379,653,-9244198.77608931,5211350.73728398
BUS2022-00005,9801 GAS AND MORE LLC,9801 Linwood St,Gas Station License,GasStation,2025-08-31,Dexter-Linwood,5.0,48206,9801,,Linwood,St,10007665-6,40678,-83.1119535,42.377643,654,-9251980.34245423,5217717.47303555
BUS2022-00057,AGRONOMOS LLC,2520 22nd St,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Central Southwest,6.0,48216,2520,,22nd,St,12007857.001,348735,-83.0874825,42.32997,655,-9249256.24319503,5210536.22334317
BUS2020-00206,"19836 EXPRESS, INC",19836 Schoolcraft St,Gas Station License,GasStation,2025-08-31,Westwood Park,1.0,48223,19836,,Schoolcraft,St,22009549-54,115561,-83.2363695,42.386643,656,-9265830.26822077,5219073.80479048
BUS2021-00016,GREEKTOWN CASINO LLC,1200 Saint Antoine St,Hotel Class B License,Lodging,2025-06-30,Greektown,5.0,48226,1200,,Saint Antoine,St,03000204-28,19837,-83.040165,42.336414,657,-9243988.88318942,5211506.60068163
BUS2021-00018,HAPPY MART INC,19840 W Warren Ave,Gas Station License,GasStation,2025-08-31,Warrendale,7.0,48228,19840,W,Warren,Ave,22000570-4,215414,-83.2349925,42.343506,658,-9265676.98128195,5212574.6728068
BUS2021-00050,M C PETRO INC,10601 E Outer Dr,Gas Station License,GasStation,2025-08-31,Outer Drive-Hayes,4.0,48224,10601,E,Outer,Dr,21003940-50,303350,-82.9597185,42.405822,659,-9235033.61977332,5221964.7966273
BUS2021-00091,BUTCHER BAR LLC,3100 Woodward Ave,Restaurant MLCC License,FoodServices,2025-05-31,Brush Park,6.0,48201,3100,,Woodward,Ave,01004178.,227482,-83.055816,42.34518,660,-9245731.14453982,5212826.79877665
BUS2021-00093,PEGASUS TAVERNA INC,558 Monroe St,Restaurant MLCC License,FoodServices,2026-05-31,Greektown,5.0,48226,558,,Monroe,St,03000190-1,251917,-83.041263,42.335163,661,-9244111.11199031,5211318.20959408
BUS2021-00113,VAN DYKE MINI STOP LLC,6500 Van Dyke St,Gas Station License,GasStation,2025-08-31,Airport Sub,3.0,48213,6500,,Van Dyke,St,17001176-7,239138,-83.0206575,42.387813,662,-9241817.31822277,5219250.14220026
BUS2021-00114,VAN DYKE FIRST STOP LLC,6420 Van Dyke St,Gas Station License,GasStation,2025-08-31,Airport Sub,3.0,48213,6420,,Van Dyke,St,17009483-7,239166,-83.0202615,42.387183,663,-9241773.23570441,5219155.19087891
BUS2021-00137,AMA MOLTO HOSPITALITY LLC,442 Selden St,Restaurant MLCC License,FoodServices,2026-05-31,Midtown,6.0,,442,,Selden,St,02000816.017,545207,-83.063088,42.348132,664,-9246540.65987687,5213271.42437228
BUS2021-00144,BIG SLOPPY'S LLC,519 E Jefferson Ave,Restaurant License,FoodServices,2025-05-31,Downtown,5.0,48226,519,E,Jefferson,Ave,03000030-1,56412,-83.039688,42.33123,665,-9243935.78379231,5210725.95410962
BUS2021-00159,RIGHT CHOICE,9157 Gratiot Ave,Hall License,TheatreHallStadiumArena,2025-05-31,Gratiot Town/Kettering,5.0,48213,9157,,Gratiot,Ave,19001706.002L,350367,-83.0084355,42.388902,666,-9240456.77140629,5219414.27458875
BUS2021-00164,GARASH PETROLEUM INC,7500 W Davison St,Gas Station License,GasStation,2025-08-31,Oakman Blvd Community,7.0,48238,7500,W,Davison,St,16024128.,83800,-83.1457125,42.386643,667,-9255738.37714392,5219073.80479048
BUS2021-00173,GRAND BELL HOTEL,16314 E Warren Ave,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Morningside,4.0,48224,16314,E,Warren,Ave,21002339.,535633,-82.9393785,42.402276,668,-9232769.38133058,5221430.21536343
BUS2021-00177,WILLIE J VERDELL,14826 Plymouth Rd,Restaurant MLCC License,FoodServices,2025-05-31,Plymouth-Hubbell,7.0,48227,14826,,Plymouth,Rd,22006017-9,216986,-83.190564,42.372972,669,-9260731.22328524,5217013.61347999
BUS2021-00210,B.A.S.MANAGEMENT COMPANY,2508 Junction St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Central Southwest,6.0,48209,2508,,Junction,St,16012927-9,219328,-83.1051225,42.322824,670,-9251219.91901262,5209460.25074592
BUS2021-00278,"BALI HI MOTEL, INC.",10501 E Jefferson Ave,Hotel License,Lodging,2025-06-30,East Village,5.0,48214,10501,E,Jefferson,Ave,21000498.,333885,-82.9778265,42.363981,671,-9237049.3931126,5215658.93288804
BUS2022-00011,J & W GAS & MORE INC.,8820 Wyoming St,Gas Station License,GasStation,2025-08-31,Barton-McFarland,7.0,48204,8820,,Wyoming,St,18015934-7,216208,-83.1574845,42.359616,672,-9257048.83018954,5215001.32503041
BUS2022-00046,"Barcade Detroit, LLC",666 Selden St,Restaurant MLCC License,FoodServices,2025-05-31,Midtown,6.0,48201,666,,Selden,St,04000774-5,229517,-83.065923,42.347313,673,-9246856.25063327,5213148.06578803
BUS2022-00048,"NUMBER 1 CAR COMPANY, INC.",4210 E Eight Mile,Second Hand Store License,SecondHandSales,2025-10-31,Farwell,3.0,48234,4210,E,Eight Mile,,13009118-27,286222,-83.062539,42.446961,674,-9246479.54547643,5228168.96364876
BUS2021-00004,"MOTZ'S BURGERS, INC.",7208 W Fort St,Restaurant License,FoodServices,2025-05-31,Delray,6.0,48209,7208,W,Fort,St,18000443-4,349790,-83.1135915,42.302592,675,-9252162.68378015,5206414.58288287
BUS2021-00038,"MJCC 8 MILE, LLC",7461 W Eight Mile,Medical Marijuana Facility License,ServiceOperator,2025-09-30,Garden Homes,2.0,48221,7461,W,Eight Mile,,16009341.,427636,-83.1475035,42.445602,676,-9255937.75035193,5227963.94799449
BUS2021-00062,EVERYTHING TURKEY LLC,12548 Livernois Ave,Restaurant License,FoodServices,2025-05-31,Russell Woods,7.0,48204,12548,,Livernois,Ave,14013162.,350981,-83.138931,42.38064,677,-9254983.46401711,5218169.10991891
BUS2021-00156,"TEE'S, INC.",17128 Conant St,Restaurant MLCC License,FoodServices,2025-05-31,Davison,3.0,48212,17128,,Conant,St,13024977-80,546112,-83.063646,42.419259,678,-9246602.77615274,5223990.78109598
BUS2021-00186,Two Birds Detroit LLC,8130 Kercheval St,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,West Village,5.0,48214,8130,,Kercheval,St,17000104-6,245162,-82.9978155,42.358968,679,-9239274.55841407,5214903.70466544
BUS2021-00217,"R.A.R.D., INC",1673 E Grand Blvd,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Gratiot Town/Kettering,5.0,48211,1673,E,Grand,Blvd,15000596.,15502,-83.0310075,42.376698,680,-9242969.47495248,5217575.06947912
BUS2021-00272,W LIQUOR INC,3325 E Seven Mile Rd,Retailer License,Retail,2025-08-31,Pershing,3.0,48234,3325,E,Seven Mile,Rd,13008395-400,291319,-83.0696625,42.433236,681,-9247272.52986909,5226098.64562522
BUS2021-00279,MOTOWN TIRES,10732 Fenkell St,Second Hand Store License,SecondHandSales,2025-10-31,Bethune Community,2.0,48238,10732,,Fenkell,St,16007098-9,350671,-83.1679515,42.402528,682,-9258214.01129967,5221468.2049128
BUS2021-00283,"7 MILE & FERGUSON FUELS, INC.",16901 W Seven Mile,Gas Station License,GasStation,2025-08-31,College Park,2.0,48235,16901,W,Seven Mile,,22016268-9,63184,-83.210814,42.429924,683,-9262985.4429738,5225599.12203643
BUS2021-00284,WARREN SOUTHFIELD FUELS INC,17720 W Warren Ave,Gas Station License,GasStation,2025-08-31,Warren Ave Community,7.0,48228,17720,W,Warren,Ave,22000744-51,215446,-83.2152465,42.343758,684,-9263478.86661674,5212612.62682465
BUS2021-00287,SKYLINE HOOKAH &TOBACCO INC,10010 Joy Rd,Retailer License,Retail,2025-08-31,Barton-McFarland,7.0,48204,10010,,Joy,Rd,18005240-3,350524,-83.158164,42.359148,685,-9257124.47178353,5214930.82133251
BUS2022-00021,US 2 FUEL INC.,17040 E Warren Ave,Gas Station License,GasStation,2025-08-31,East English Village,4.0,48224,17040,E,Warren,Ave,21002259-62,322135,-82.929942,42.405624,686,-9231718.91495571,5221934.94611557
BUS2022-00029,US 1 FUEL INC,15201 W Seven Mile,Gas Station License,GasStation,2025-08-31,Winship,2.0,48235,15201,W,Seven Mile,,22016130-3,65369,-83.1964365,42.43032,687,-9261384.94699492,5225658.84629361
BUS2020-00217,CADIEUX PETROLEUM INC,17100 Harper Ave,Gas Station License,GasStation,2025-08-31,Cornerstone Village,4.0,48224,17100,,Harper,Ave,21003787-91,306804,-82.9359855,42.416262,688,-9232391.67429832,5223538.86617194
BUS2020-00233,BRIGHTMOOR PETROLEUM INC,21740 Fenkell St,Gas Station License,GasStation,2025-08-31,Brightmoor,1.0,48223,21740,,Fenkell,St,22011243-50,110590,-83.2563675,42.40062,689,-9268056.43539765,5221180.57354911
BUS2021-00015,GREEKTOWN CASINO LLC,1200 Saint Antoine St,Retailer License,Retail,2025-08-31,Greektown,5.0,48226,1200,,Saint Antoine,St,03000204-28,19837,-83.040166954994,42.336410145432,690,-9243989.10081835,5211506.02020725
BUS2021-00021,"Chipotle Mexican Grill of Colorado, LLC",4444 Radnor St,Restaurant License,FoodServices,2025-05-31,Cornerstone Village,4.0,48224,4444,,Radnor,St,21078210-1,349279,-82.915857,42.406497,691,-9230150.97992789,5222066.56044352
BUS2021-00041,DEXTER MART LLC,12340 Dexter Ave,Gas Station License,GasStation,2025-08-31,Dexter-Linwood,5.0,48206,12340,,Dexter,Ave,12010527-30,52328,-83.1266415,42.384447,692,-9253615.403135,5218742.84190968
BUS2021-00042,"D-L MARKET, INC",8536 Linwood St,Retailer License,Retail,2025-08-31,Virginia Park Community,5.0,48206,8536,,Linwood,St,10007429.,350191,-83.10519,42.368652,693,-9251227.43307825,5216362.69169792
BUS2021-00056,DUAIS FOOD MART LLC,20000 Joy Rd,Gas Station License,GasStation,2025-08-31,Franklin Park,7.0,48228,20000,,Joy,Rd,22002725-9,213885,-83.236482,42.357915,694,-9265842.79166348,5214745.07371945
BUS2021-00074,"BROTHERS 7, INC.",22040 W Seven Mile Rd,Retailer License,Retail,2025-08-31,Berg-Lahser,1.0,48219,22040,W,Seven Mile,Rd,22016826-31,108028,-83.259243,42.429501,695,-9268376.53459343,5225535.32608759
BUS2021-00098,DARLENE ALSTON,19015 W McNichols Rd,Restaurant License,FoodServices,2025-05-31,North Rosedale Park,1.0,48219,19015,W,McNichols,Rd,22013211.,352692,-83.2283325,42.415173,696,-9264935.59347326,5223374.66219483
BUS2021-00131,"GIGIS BIRDCAGE, LLC",16920 W Warren Ave,Cabaret ABC or Bar Class C License,NightClub,2025-05-31,Warren Ave Community,7.0,48228,16920,W,Warren,Ave,22000786-91,215809,-83.2112415,42.34365,697,-9263033.03205611,5212596.36079837
BUS2021-00174,WESTERN FUEL INC,1701 E Grand Blvd,Gas Station License,GasStation,2025-08-31,Poletown East,5.0,48211,1701,E,Grand,Blvd,13003516-9,258602,-83.031939,42.376176,698,-9243073.16905815,5217496.40938578
BUS2021-00175,MICHIGAN OPERA THEATRE,1520 Broadway St,Theatre License,TheatreHallStadiumArena,2025-06-30,Downtown,6.0,,1520,,Broadway,St,01000269-71,545101,-83.048562,42.336432,699,-9244923.63295361,5211509.31137211
